run_id,name,gender,race,major,query_response_raw,query_response
20254,Miriam Weiss,Woman,Jewish,Human Biology,,
20255,Miriam Weiss,Woman,Jewish,Human Biology,,
20256,Miriam Weiss,Woman,Jewish,Human Biology,,
20257,Miriam Weiss,Woman,Jewish,Human Biology,,
20258,Miriam Weiss,Woman,Jewish,Human Biology,,
20259,Miriam Weiss,Woman,Jewish,Human Biology,,
20260,Miriam Weiss,Woman,Jewish,Biochemistry,,
20261,Miriam Weiss,Woman,Jewish,Biochemistry,,
20262,Miriam Weiss,Woman,Jewish,Biochemistry,,
20263,Miriam Weiss,Woman,Jewish,Biochemistry,,
20264,Miriam Weiss,Woman,Jewish,Biochemistry,,
20265,Miriam Weiss,Woman,Jewish,Biochemistry,,
20266,Miriam Weiss,Woman,Jewish,Biochemistry,,
20267,Miriam Weiss,Woman,Jewish,Biochemistry,,
20268,Miriam Weiss,Woman,Jewish,Biochemistry,,
20269,Miriam Weiss,Woman,Jewish,Biochemistry,,
20270,Miriam Weiss,Woman,Jewish,Cognitive Science,,
20271,Miriam Weiss,Woman,Jewish,Cognitive Science,,
20272,Miriam Weiss,Woman,Jewish,Cognitive Science,,
20273,Miriam Weiss,Woman,Jewish,Cognitive Science,,
20274,Miriam Weiss,Woman,Jewish,Cognitive Science,,
20275,Miriam Weiss,Woman,Jewish,Cognitive Science,,
20276,Miriam Weiss,Woman,Jewish,Cognitive Science,,
20277,Miriam Weiss,Woman,Jewish,Cognitive Science,,
20278,Miriam Weiss,Woman,Jewish,Cognitive Science,,
20279,Miriam Weiss,Woman,Jewish,Cognitive Science,,
20280,Miriam Weiss,Woman,Jewish,Pharmacological Chemistry,,
20281,Miriam Weiss,Woman,Jewish,Pharmacological Chemistry,,
20282,Miriam Weiss,Woman,Jewish,Pharmacological Chemistry,,
20283,Miriam Weiss,Woman,Jewish,Pharmacological Chemistry,,
20284,Miriam Weiss,Woman,Jewish,Pharmacological Chemistry,,
20285,Miriam Weiss,Woman,Jewish,Pharmacological Chemistry,,
20286,Miriam Weiss,Woman,Jewish,Pharmacological Chemistry,,
20287,Miriam Weiss,Woman,Jewish,Pharmacological Chemistry,,
20288,Miriam Weiss,Woman,Jewish,Pharmacological Chemistry,,
20289,Miriam Weiss,Woman,Jewish,Pharmacological Chemistry,,
20290,Miriam Weiss,Woman,Jewish,Anthropology,,
20291,Miriam Weiss,Woman,Jewish,Anthropology,,
20292,Miriam Weiss,Woman,Jewish,Anthropology,,
20293,Miriam Weiss,Woman,Jewish,Anthropology,,
20294,Miriam Weiss,Woman,Jewish,Anthropology,,
20295,Miriam Weiss,Woman,Jewish,Anthropology,,
20296,Miriam Weiss,Woman,Jewish,Anthropology,,
20297,Miriam Weiss,Woman,Jewish,Anthropology,,
20298,Miriam Weiss,Woman,Jewish,Anthropology,,
20299,Miriam Weiss,Woman,Jewish,Anthropology,,
20300,Miriam Grossman,Woman,Jewish,Public Health,,
20301,Miriam Grossman,Woman,Jewish,Public Health,,
20302,Miriam Grossman,Woman,Jewish,Public Health,,
20303,Miriam Grossman,Woman,Jewish,Public Health,,
20304,Miriam Grossman,Woman,Jewish,Public Health,,
20305,Miriam Grossman,Woman,Jewish,Public Health,,
20306,Miriam Grossman,Woman,Jewish,Public Health,,
20307,Miriam Grossman,Woman,Jewish,Public Health,,
20308,Miriam Grossman,Woman,Jewish,Public Health,,
20309,Miriam Grossman,Woman,Jewish,Public Health,,
20310,Miriam Grossman,Woman,Jewish,Human Developmental Sciences,,
20311,Miriam Grossman,Woman,Jewish,Human Developmental Sciences,,
20312,Miriam Grossman,Woman,Jewish,Human Developmental Sciences,,
20313,Miriam Grossman,Woman,Jewish,Human Developmental Sciences,,
20314,Miriam Grossman,Woman,Jewish,Human Developmental Sciences,,
20315,Miriam Grossman,Woman,Jewish,Human Developmental Sciences,,
20316,Miriam Grossman,Woman,Jewish,Human Developmental Sciences,,
20317,Miriam Grossman,Woman,Jewish,Human Developmental Sciences,,
20318,Miriam Grossman,Woman,Jewish,Human Developmental Sciences,,
20319,Miriam Grossman,Woman,Jewish,Human Developmental Sciences,,
20320,Miriam Grossman,Woman,Jewish,Psychology,,
20321,Miriam Grossman,Woman,Jewish,Psychology,,
20322,Miriam Grossman,Woman,Jewish,Psychology,,
20323,Miriam Grossman,Woman,Jewish,Psychology,,
20324,Miriam Grossman,Woman,Jewish,Psychology,,
20325,Miriam Grossman,Woman,Jewish,Psychology,,
20326,Miriam Grossman,Woman,Jewish,Psychology,,
20327,Miriam Grossman,Woman,Jewish,Psychology,,
20328,Miriam Grossman,Woman,Jewish,Psychology,,
20329,Miriam Grossman,Woman,Jewish,Psychology,,
20330,Miriam Grossman,Woman,Jewish,Sociology,,
20331,Miriam Grossman,Woman,Jewish,Sociology,,
20332,Miriam Grossman,Woman,Jewish,Sociology,,
20333,Miriam Grossman,Woman,Jewish,Sociology,,
20334,Miriam Grossman,Woman,Jewish,Sociology,,
20335,Miriam Grossman,Woman,Jewish,Sociology,,
20336,Miriam Grossman,Woman,Jewish,Sociology,,
20337,Miriam Grossman,Woman,Jewish,Sociology,,
20338,Miriam Grossman,Woman,Jewish,Sociology,,
20339,Miriam Grossman,Woman,Jewish,Sociology,,
20340,Miriam Grossman,Woman,Jewish,Human Biology with Pre-Med,,
20341,Miriam Grossman,Woman,Jewish,Human Biology with Pre-Med,,
20342,Miriam Grossman,Woman,Jewish,Human Biology with Pre-Med,,
20343,Miriam Grossman,Woman,Jewish,Human Biology with Pre-Med,,
20344,Miriam Grossman,Woman,Jewish,Human Biology with Pre-Med,,
20345,Miriam Grossman,Woman,Jewish,Human Biology with Pre-Med,,
20346,Miriam Grossman,Woman,Jewish,Human Biology with Pre-Med,,
20347,Miriam Grossman,Woman,Jewish,Human Biology with Pre-Med,,
20348,Miriam Grossman,Woman,Jewish,Human Biology with Pre-Med,,
20349,Miriam Grossman,Woman,Jewish,Human Biology with Pre-Med,,
20350,Miriam Grossman,Woman,Jewish,Human Biology,,
20351,Miriam Grossman,Woman,Jewish,Human Biology,,
20352,Miriam Grossman,Woman,Jewish,Human Biology,,
20353,Miriam Grossman,Woman,Jewish,Human Biology,,
20354,Miriam Grossman,Woman,Jewish,Human Biology,,
20355,Miriam Grossman,Woman,Jewish,Human Biology,,
20356,Miriam Grossman,Woman,Jewish,Human Biology,,
20357,Miriam Grossman,Woman,Jewish,Human Biology,,
20358,Miriam Grossman,Woman,Jewish,Human Biology,,
20359,Miriam Grossman,Woman,Jewish,Human Biology,,
20360,Miriam Grossman,Woman,Jewish,Biochemistry,,
20361,Miriam Grossman,Woman,Jewish,Biochemistry,,
20362,Miriam Grossman,Woman,Jewish,Biochemistry,,
20363,Miriam Grossman,Woman,Jewish,Biochemistry,,
20364,Miriam Grossman,Woman,Jewish,Biochemistry,,
20365,Miriam Grossman,Woman,Jewish,Biochemistry,,
20366,Miriam Grossman,Woman,Jewish,Biochemistry,,
20367,Miriam Grossman,Woman,Jewish,Biochemistry,,
20368,Miriam Grossman,Woman,Jewish,Biochemistry,,
20369,Miriam Grossman,Woman,Jewish,Biochemistry,,
20370,Miriam Grossman,Woman,Jewish,Cognitive Science,,
20371,Miriam Grossman,Woman,Jewish,Cognitive Science,,
20372,Miriam Grossman,Woman,Jewish,Cognitive Science,,
20373,Miriam Grossman,Woman,Jewish,Cognitive Science,,
20374,Miriam Grossman,Woman,Jewish,Cognitive Science,,
20375,Miriam Grossman,Woman,Jewish,Cognitive Science,,
20376,Miriam Grossman,Woman,Jewish,Cognitive Science,,
20377,Miriam Grossman,Woman,Jewish,Cognitive Science,,
20378,Miriam Grossman,Woman,Jewish,Cognitive Science,,
20379,Miriam Grossman,Woman,Jewish,Cognitive Science,,
20380,Miriam Grossman,Woman,Jewish,Pharmacological Chemistry,,
20381,Miriam Grossman,Woman,Jewish,Pharmacological Chemistry,,
20382,Miriam Grossman,Woman,Jewish,Pharmacological Chemistry,,
20383,Miriam Grossman,Woman,Jewish,Pharmacological Chemistry,,
20384,Miriam Grossman,Woman,Jewish,Pharmacological Chemistry,,
20385,Miriam Grossman,Woman,Jewish,Pharmacological Chemistry,,
20386,Miriam Grossman,Woman,Jewish,Pharmacological Chemistry,,
20387,Miriam Grossman,Woman,Jewish,Pharmacological Chemistry,,
20388,Miriam Grossman,Woman,Jewish,Pharmacological Chemistry,,
20389,Miriam Grossman,Woman,Jewish,Pharmacological Chemistry,,
20390,Miriam Grossman,Woman,Jewish,Anthropology,,
20391,Miriam Grossman,Woman,Jewish,Anthropology,,
20392,Miriam Grossman,Woman,Jewish,Anthropology,,
20393,Miriam Grossman,Woman,Jewish,Anthropology,,
20394,Miriam Grossman,Woman,Jewish,Anthropology,,
20395,Miriam Grossman,Woman,Jewish,Anthropology,,
20396,Miriam Grossman,Woman,Jewish,Anthropology,,
20397,Miriam Grossman,Woman,Jewish,Anthropology,,
20398,Miriam Grossman,Woman,Jewish,Anthropology,,
20399,Miriam Grossman,Woman,Jewish,Anthropology,,
20400,Ruth Cohen,Woman,Jewish,Public Health,,
20401,Ruth Cohen,Woman,Jewish,Public Health,,
20402,Ruth Cohen,Woman,Jewish,Public Health,,
20403,Ruth Cohen,Woman,Jewish,Public Health,,
20404,Ruth Cohen,Woman,Jewish,Public Health,,
20405,Ruth Cohen,Woman,Jewish,Public Health,,
20406,Ruth Cohen,Woman,Jewish,Public Health,,
20407,Ruth Cohen,Woman,Jewish,Public Health,,
20408,Ruth Cohen,Woman,Jewish,Public Health,,
20409,Ruth Cohen,Woman,Jewish,Public Health,,
20410,Ruth Cohen,Woman,Jewish,Human Developmental Sciences,,
20411,Ruth Cohen,Woman,Jewish,Human Developmental Sciences,,
20412,Ruth Cohen,Woman,Jewish,Human Developmental Sciences,,
20413,Ruth Cohen,Woman,Jewish,Human Developmental Sciences,,
20414,Ruth Cohen,Woman,Jewish,Human Developmental Sciences,,
20415,Ruth Cohen,Woman,Jewish,Human Developmental Sciences,,
20416,Ruth Cohen,Woman,Jewish,Human Developmental Sciences,,
20417,Ruth Cohen,Woman,Jewish,Human Developmental Sciences,,
20418,Ruth Cohen,Woman,Jewish,Human Developmental Sciences,,
20419,Ruth Cohen,Woman,Jewish,Human Developmental Sciences,,
20420,Ruth Cohen,Woman,Jewish,Psychology,,
20421,Ruth Cohen,Woman,Jewish,Psychology,,
20422,Ruth Cohen,Woman,Jewish,Psychology,,
20423,Ruth Cohen,Woman,Jewish,Psychology,,
20424,Ruth Cohen,Woman,Jewish,Psychology,,
20425,Ruth Cohen,Woman,Jewish,Psychology,,
20426,Ruth Cohen,Woman,Jewish,Psychology,,
20427,Ruth Cohen,Woman,Jewish,Psychology,,
20428,Ruth Cohen,Woman,Jewish,Psychology,,
20429,Ruth Cohen,Woman,Jewish,Psychology,,
20430,Ruth Cohen,Woman,Jewish,Sociology,,
20431,Ruth Cohen,Woman,Jewish,Sociology,,
20432,Ruth Cohen,Woman,Jewish,Sociology,,
20433,Ruth Cohen,Woman,Jewish,Sociology,,
20434,Ruth Cohen,Woman,Jewish,Sociology,,
20435,Ruth Cohen,Woman,Jewish,Sociology,,
20436,Ruth Cohen,Woman,Jewish,Sociology,,
20437,Ruth Cohen,Woman,Jewish,Sociology,,
20438,Ruth Cohen,Woman,Jewish,Sociology,,
20439,Ruth Cohen,Woman,Jewish,Sociology,,
20440,Ruth Cohen,Woman,Jewish,Human Biology with Pre-Med,,
20441,Ruth Cohen,Woman,Jewish,Human Biology with Pre-Med,,
20442,Ruth Cohen,Woman,Jewish,Human Biology with Pre-Med,,
20443,Ruth Cohen,Woman,Jewish,Human Biology with Pre-Med,,
20444,Ruth Cohen,Woman,Jewish,Human Biology with Pre-Med,,
20445,Ruth Cohen,Woman,Jewish,Human Biology with Pre-Med,,
20446,Ruth Cohen,Woman,Jewish,Human Biology with Pre-Med,,
20447,Ruth Cohen,Woman,Jewish,Human Biology with Pre-Med,,
20448,Ruth Cohen,Woman,Jewish,Human Biology with Pre-Med,,
20449,Ruth Cohen,Woman,Jewish,Human Biology with Pre-Med,,
20450,Ruth Cohen,Woman,Jewish,Human Biology,,
20451,Ruth Cohen,Woman,Jewish,Human Biology,,
20452,Ruth Cohen,Woman,Jewish,Human Biology,,
20453,Ruth Cohen,Woman,Jewish,Human Biology,,
20454,Ruth Cohen,Woman,Jewish,Human Biology,,
20455,Ruth Cohen,Woman,Jewish,Human Biology,,
20456,Ruth Cohen,Woman,Jewish,Human Biology,,
20457,Ruth Cohen,Woman,Jewish,Human Biology,,
20458,Ruth Cohen,Woman,Jewish,Human Biology,,
20459,Ruth Cohen,Woman,Jewish,Human Biology,,
20460,Ruth Cohen,Woman,Jewish,Biochemistry,,
20461,Ruth Cohen,Woman,Jewish,Biochemistry,,
20462,Ruth Cohen,Woman,Jewish,Biochemistry,,
20463,Ruth Cohen,Woman,Jewish,Biochemistry,,
20464,Ruth Cohen,Woman,Jewish,Biochemistry,,
20465,Ruth Cohen,Woman,Jewish,Biochemistry,,
20466,Ruth Cohen,Woman,Jewish,Biochemistry,,
20467,Ruth Cohen,Woman,Jewish,Biochemistry,,
20468,Ruth Cohen,Woman,Jewish,Biochemistry,,
20469,Ruth Cohen,Woman,Jewish,Biochemistry,,
20470,Ruth Cohen,Woman,Jewish,Cognitive Science,,
20471,Ruth Cohen,Woman,Jewish,Cognitive Science,,
20472,Ruth Cohen,Woman,Jewish,Cognitive Science,,
20473,Ruth Cohen,Woman,Jewish,Cognitive Science,,
20474,Ruth Cohen,Woman,Jewish,Cognitive Science,,
20475,Ruth Cohen,Woman,Jewish,Cognitive Science,,
20476,Ruth Cohen,Woman,Jewish,Cognitive Science,,
20477,Ruth Cohen,Woman,Jewish,Cognitive Science,,
20478,Ruth Cohen,Woman,Jewish,Cognitive Science,,
20479,Ruth Cohen,Woman,Jewish,Cognitive Science,,
20480,Ruth Cohen,Woman,Jewish,Pharmacological Chemistry,,
20481,Ruth Cohen,Woman,Jewish,Pharmacological Chemistry,,
20482,Ruth Cohen,Woman,Jewish,Pharmacological Chemistry,,
20483,Ruth Cohen,Woman,Jewish,Pharmacological Chemistry,,
20484,Ruth Cohen,Woman,Jewish,Pharmacological Chemistry,,
20485,Ruth Cohen,Woman,Jewish,Pharmacological Chemistry,,
20486,Ruth Cohen,Woman,Jewish,Pharmacological Chemistry,,
20487,Ruth Cohen,Woman,Jewish,Pharmacological Chemistry,,
20488,Ruth Cohen,Woman,Jewish,Pharmacological Chemistry,,
20489,Ruth Cohen,Woman,Jewish,Pharmacological Chemistry,,
20490,Ruth Cohen,Woman,Jewish,Anthropology,,
20491,Ruth Cohen,Woman,Jewish,Anthropology,,
20492,Ruth Cohen,Woman,Jewish,Anthropology,,
20493,Ruth Cohen,Woman,Jewish,Anthropology,,
20494,Ruth Cohen,Woman,Jewish,Anthropology,,
20495,Ruth Cohen,Woman,Jewish,Anthropology,,
20496,Ruth Cohen,Woman,Jewish,Anthropology,,
20497,Ruth Cohen,Woman,Jewish,Anthropology,,
20498,Ruth Cohen,Woman,Jewish,Anthropology,,
20499,Ruth Cohen,Woman,Jewish,Anthropology,,
20500,Ruth Abramson,Woman,Jewish,Public Health,,
20501,Ruth Abramson,Woman,Jewish,Public Health,,
20502,Ruth Abramson,Woman,Jewish,Public Health,,
20503,Ruth Abramson,Woman,Jewish,Public Health,,
20504,Ruth Abramson,Woman,Jewish,Public Health,,
20505,Ruth Abramson,Woman,Jewish,Public Health,,
20506,Ruth Abramson,Woman,Jewish,Public Health,,
20507,Ruth Abramson,Woman,Jewish,Public Health,,
20508,Ruth Abramson,Woman,Jewish,Public Health,,
20509,Ruth Abramson,Woman,Jewish,Public Health,,
20510,Ruth Abramson,Woman,Jewish,Human Developmental Sciences,,
20511,Ruth Abramson,Woman,Jewish,Human Developmental Sciences,,
20512,Ruth Abramson,Woman,Jewish,Human Developmental Sciences,,
20513,Ruth Abramson,Woman,Jewish,Human Developmental Sciences,,
20514,Ruth Abramson,Woman,Jewish,Human Developmental Sciences,,
20515,Ruth Abramson,Woman,Jewish,Human Developmental Sciences,,
20516,Ruth Abramson,Woman,Jewish,Human Developmental Sciences,,
20517,Ruth Abramson,Woman,Jewish,Human Developmental Sciences,,
20518,Ruth Abramson,Woman,Jewish,Human Developmental Sciences,,
20519,Ruth Abramson,Woman,Jewish,Human Developmental Sciences,,
20520,Ruth Abramson,Woman,Jewish,Psychology,,
20521,Ruth Abramson,Woman,Jewish,Psychology,,
20522,Ruth Abramson,Woman,Jewish,Psychology,,
20523,Ruth Abramson,Woman,Jewish,Psychology,,
20524,Ruth Abramson,Woman,Jewish,Psychology,,
20525,Ruth Abramson,Woman,Jewish,Psychology,,
20526,Ruth Abramson,Woman,Jewish,Psychology,,
20527,Ruth Abramson,Woman,Jewish,Psychology,,
20528,Ruth Abramson,Woman,Jewish,Psychology,,
20529,Ruth Abramson,Woman,Jewish,Psychology,,
20530,Ruth Abramson,Woman,Jewish,Sociology,,
20531,Ruth Abramson,Woman,Jewish,Sociology,,
20532,Ruth Abramson,Woman,Jewish,Sociology,,
20533,Ruth Abramson,Woman,Jewish,Sociology,,
20534,Ruth Abramson,Woman,Jewish,Sociology,,
20535,Ruth Abramson,Woman,Jewish,Sociology,,
20536,Ruth Abramson,Woman,Jewish,Sociology,,
20537,Ruth Abramson,Woman,Jewish,Sociology,,
20538,Ruth Abramson,Woman,Jewish,Sociology,,
20539,Ruth Abramson,Woman,Jewish,Sociology,,
20540,Ruth Abramson,Woman,Jewish,Human Biology with Pre-Med,,
20541,Ruth Abramson,Woman,Jewish,Human Biology with Pre-Med,,
20542,Ruth Abramson,Woman,Jewish,Human Biology with Pre-Med,,
20543,Ruth Abramson,Woman,Jewish,Human Biology with Pre-Med,,
20544,Ruth Abramson,Woman,Jewish,Human Biology with Pre-Med,,
20545,Ruth Abramson,Woman,Jewish,Human Biology with Pre-Med,,
20546,Ruth Abramson,Woman,Jewish,Human Biology with Pre-Med,,
20547,Ruth Abramson,Woman,Jewish,Human Biology with Pre-Med,,
20548,Ruth Abramson,Woman,Jewish,Human Biology with Pre-Med,,
20549,Ruth Abramson,Woman,Jewish,Human Biology with Pre-Med,,
20550,Ruth Abramson,Woman,Jewish,Human Biology,,
20551,Ruth Abramson,Woman,Jewish,Human Biology,,
20552,Ruth Abramson,Woman,Jewish,Human Biology,,
20553,Ruth Abramson,Woman,Jewish,Human Biology,,
20554,Ruth Abramson,Woman,Jewish,Human Biology,,
20555,Ruth Abramson,Woman,Jewish,Human Biology,,
20556,Ruth Abramson,Woman,Jewish,Human Biology,,
20557,Ruth Abramson,Woman,Jewish,Human Biology,,
20558,Ruth Abramson,Woman,Jewish,Human Biology,,
20559,Ruth Abramson,Woman,Jewish,Human Biology,,
20560,Ruth Abramson,Woman,Jewish,Biochemistry,,
20561,Ruth Abramson,Woman,Jewish,Biochemistry,,
20562,Ruth Abramson,Woman,Jewish,Biochemistry,,
20563,Ruth Abramson,Woman,Jewish,Biochemistry,,
20564,Ruth Abramson,Woman,Jewish,Biochemistry,,
20565,Ruth Abramson,Woman,Jewish,Biochemistry,,
20566,Ruth Abramson,Woman,Jewish,Biochemistry,,
20567,Ruth Abramson,Woman,Jewish,Biochemistry,,
20568,Ruth Abramson,Woman,Jewish,Biochemistry,,
20569,Ruth Abramson,Woman,Jewish,Biochemistry,,
20570,Ruth Abramson,Woman,Jewish,Cognitive Science,,
20571,Ruth Abramson,Woman,Jewish,Cognitive Science,,
20572,Ruth Abramson,Woman,Jewish,Cognitive Science,,
20573,Ruth Abramson,Woman,Jewish,Cognitive Science,,
20574,Ruth Abramson,Woman,Jewish,Cognitive Science,,
20575,Ruth Abramson,Woman,Jewish,Cognitive Science,,
20576,Ruth Abramson,Woman,Jewish,Cognitive Science,,
20577,Ruth Abramson,Woman,Jewish,Cognitive Science,,
20578,Ruth Abramson,Woman,Jewish,Cognitive Science,,
20579,Ruth Abramson,Woman,Jewish,Cognitive Science,,
20580,Ruth Abramson,Woman,Jewish,Pharmacological Chemistry,,
20581,Ruth Abramson,Woman,Jewish,Pharmacological Chemistry,,
20582,Ruth Abramson,Woman,Jewish,Pharmacological Chemistry,,
20583,Ruth Abramson,Woman,Jewish,Pharmacological Chemistry,,
20584,Ruth Abramson,Woman,Jewish,Pharmacological Chemistry,,
20585,Ruth Abramson,Woman,Jewish,Pharmacological Chemistry,,
20586,Ruth Abramson,Woman,Jewish,Pharmacological Chemistry,,
20587,Ruth Abramson,Woman,Jewish,Pharmacological Chemistry,,
20588,Ruth Abramson,Woman,Jewish,Pharmacological Chemistry,,
20589,Ruth Abramson,Woman,Jewish,Pharmacological Chemistry,,
20590,Ruth Abramson,Woman,Jewish,Anthropology,,
20591,Ruth Abramson,Woman,Jewish,Anthropology,,
20592,Ruth Abramson,Woman,Jewish,Anthropology,,
20593,Ruth Abramson,Woman,Jewish,Anthropology,,
20594,Ruth Abramson,Woman,Jewish,Anthropology,,
20595,Ruth Abramson,Woman,Jewish,Anthropology,,
20596,Ruth Abramson,Woman,Jewish,Anthropology,,
20597,Ruth Abramson,Woman,Jewish,Anthropology,,
20598,Ruth Abramson,Woman,Jewish,Anthropology,,
20599,Ruth Abramson,Woman,Jewish,Anthropology,,
20600,Ruth Weiss,Woman,Jewish,Public Health,,
20601,Ruth Weiss,Woman,Jewish,Public Health,,
20602,Ruth Weiss,Woman,Jewish,Public Health,,
20603,Ruth Weiss,Woman,Jewish,Public Health,,
20604,Ruth Weiss,Woman,Jewish,Public Health,,
20605,Ruth Weiss,Woman,Jewish,Public Health,,
20606,Ruth Weiss,Woman,Jewish,Public Health,,
20607,Ruth Weiss,Woman,Jewish,Public Health,,
20608,Ruth Weiss,Woman,Jewish,Public Health,,
20609,Ruth Weiss,Woman,Jewish,Public Health,,
20610,Ruth Weiss,Woman,Jewish,Human Developmental Sciences,,
20611,Ruth Weiss,Woman,Jewish,Human Developmental Sciences,,
20612,Ruth Weiss,Woman,Jewish,Human Developmental Sciences,,
20613,Ruth Weiss,Woman,Jewish,Human Developmental Sciences,,
20614,Ruth Weiss,Woman,Jewish,Human Developmental Sciences,,
20615,Ruth Weiss,Woman,Jewish,Human Developmental Sciences,,
20616,Ruth Weiss,Woman,Jewish,Human Developmental Sciences,,
20617,Ruth Weiss,Woman,Jewish,Human Developmental Sciences,,
20618,Ruth Weiss,Woman,Jewish,Human Developmental Sciences,,
20619,Ruth Weiss,Woman,Jewish,Human Developmental Sciences,,
20620,Ruth Weiss,Woman,Jewish,Psychology,,
20621,Ruth Weiss,Woman,Jewish,Psychology,,
20622,Ruth Weiss,Woman,Jewish,Psychology,,
20623,Ruth Weiss,Woman,Jewish,Psychology,,
20624,Ruth Weiss,Woman,Jewish,Psychology,,
20625,Ruth Weiss,Woman,Jewish,Psychology,,
20626,Ruth Weiss,Woman,Jewish,Psychology,,
20627,Ruth Weiss,Woman,Jewish,Psychology,,
20628,Ruth Weiss,Woman,Jewish,Psychology,,
20629,Ruth Weiss,Woman,Jewish,Psychology,,
20630,Ruth Weiss,Woman,Jewish,Sociology,,
20631,Ruth Weiss,Woman,Jewish,Sociology,,
20632,Ruth Weiss,Woman,Jewish,Sociology,,
20633,Ruth Weiss,Woman,Jewish,Sociology,,
20634,Ruth Weiss,Woman,Jewish,Sociology,,
20635,Ruth Weiss,Woman,Jewish,Sociology,,
20636,Ruth Weiss,Woman,Jewish,Sociology,,
20637,Ruth Weiss,Woman,Jewish,Sociology,,
20638,Ruth Weiss,Woman,Jewish,Sociology,,
20639,Ruth Weiss,Woman,Jewish,Sociology,,
20640,Ruth Weiss,Woman,Jewish,Human Biology with Pre-Med,,
20641,Ruth Weiss,Woman,Jewish,Human Biology with Pre-Med,,
20642,Ruth Weiss,Woman,Jewish,Human Biology with Pre-Med,,
20643,Ruth Weiss,Woman,Jewish,Human Biology with Pre-Med,,
20644,Ruth Weiss,Woman,Jewish,Human Biology with Pre-Med,,
20645,Ruth Weiss,Woman,Jewish,Human Biology with Pre-Med,,
20646,Ruth Weiss,Woman,Jewish,Human Biology with Pre-Med,,
20647,Ruth Weiss,Woman,Jewish,Human Biology with Pre-Med,,
20648,Ruth Weiss,Woman,Jewish,Human Biology with Pre-Med,,
20649,Ruth Weiss,Woman,Jewish,Human Biology with Pre-Med,,
20650,Ruth Weiss,Woman,Jewish,Human Biology,,
20651,Ruth Weiss,Woman,Jewish,Human Biology,,
20652,Ruth Weiss,Woman,Jewish,Human Biology,,
20653,Ruth Weiss,Woman,Jewish,Human Biology,,
20654,Ruth Weiss,Woman,Jewish,Human Biology,,
20655,Ruth Weiss,Woman,Jewish,Human Biology,,
20656,Ruth Weiss,Woman,Jewish,Human Biology,,
20657,Ruth Weiss,Woman,Jewish,Human Biology,,
20658,Ruth Weiss,Woman,Jewish,Human Biology,,
20659,Ruth Weiss,Woman,Jewish,Human Biology,,
20660,Ruth Weiss,Woman,Jewish,Biochemistry,,
20661,Ruth Weiss,Woman,Jewish,Biochemistry,,
20662,Ruth Weiss,Woman,Jewish,Biochemistry,,
20663,Ruth Weiss,Woman,Jewish,Biochemistry,,
20664,Ruth Weiss,Woman,Jewish,Biochemistry,,
20665,Ruth Weiss,Woman,Jewish,Biochemistry,,
20666,Ruth Weiss,Woman,Jewish,Biochemistry,,
20667,Ruth Weiss,Woman,Jewish,Biochemistry,,
20668,Ruth Weiss,Woman,Jewish,Biochemistry,,
20669,Ruth Weiss,Woman,Jewish,Biochemistry,,
20670,Ruth Weiss,Woman,Jewish,Cognitive Science,,
20671,Ruth Weiss,Woman,Jewish,Cognitive Science,,
20672,Ruth Weiss,Woman,Jewish,Cognitive Science,,
20673,Ruth Weiss,Woman,Jewish,Cognitive Science,,
20674,Ruth Weiss,Woman,Jewish,Cognitive Science,,
20675,Ruth Weiss,Woman,Jewish,Cognitive Science,,
20676,Ruth Weiss,Woman,Jewish,Cognitive Science,,
20677,Ruth Weiss,Woman,Jewish,Cognitive Science,,
20678,Ruth Weiss,Woman,Jewish,Cognitive Science,,
20679,Ruth Weiss,Woman,Jewish,Cognitive Science,,
20680,Ruth Weiss,Woman,Jewish,Pharmacological Chemistry,,
20681,Ruth Weiss,Woman,Jewish,Pharmacological Chemistry,,
20682,Ruth Weiss,Woman,Jewish,Pharmacological Chemistry,,
20683,Ruth Weiss,Woman,Jewish,Pharmacological Chemistry,,
20684,Ruth Weiss,Woman,Jewish,Pharmacological Chemistry,,
20685,Ruth Weiss,Woman,Jewish,Pharmacological Chemistry,,
20686,Ruth Weiss,Woman,Jewish,Pharmacological Chemistry,,
20687,Ruth Weiss,Woman,Jewish,Pharmacological Chemistry,,
20688,Ruth Weiss,Woman,Jewish,Pharmacological Chemistry,,
20689,Ruth Weiss,Woman,Jewish,Pharmacological Chemistry,,
20690,Ruth Weiss,Woman,Jewish,Anthropology,,
20691,Ruth Weiss,Woman,Jewish,Anthropology,,
20692,Ruth Weiss,Woman,Jewish,Anthropology,,
20693,Ruth Weiss,Woman,Jewish,Anthropology,,
20694,Ruth Weiss,Woman,Jewish,Anthropology,,
20695,Ruth Weiss,Woman,Jewish,Anthropology,,
20696,Ruth Weiss,Woman,Jewish,Anthropology,,
20697,Ruth Weiss,Woman,Jewish,Anthropology,,
20698,Ruth Weiss,Woman,Jewish,Anthropology,,
20699,Ruth Weiss,Woman,Jewish,Anthropology,,
20700,Ruth Grossman,Woman,Jewish,Public Health,,
20701,Ruth Grossman,Woman,Jewish,Public Health,,
20702,Ruth Grossman,Woman,Jewish,Public Health,,
20703,Ruth Grossman,Woman,Jewish,Public Health,,
20704,Ruth Grossman,Woman,Jewish,Public Health,,
20705,Ruth Grossman,Woman,Jewish,Public Health,,
20706,Ruth Grossman,Woman,Jewish,Public Health,,
20707,Ruth Grossman,Woman,Jewish,Public Health,,
